Date,Open,High,Low,Close,Adj Close,Volume
16-01-2013,386.785583,398.146179,386.785583,393.780243,363.353821,9775627
17-01-2013,394.123108,408.501007,393.048767,406.878052,375.439545,11058768
18-01-2013,409.163879,412.79837,404.889374,411.541168,379.742371,11377357
21-01-2013,428.867767,436.593872,419.701569,420.57019,388.073761,21978673
22-01-2013,420.593048,425.484741,418.558655,420.615906,388.115936,9332206
23-01-2013,421.553101,424.616119,418.855804,421.987396,389.3815,5850975
24-01-2013,422.878876,424.4104,414.649872,418.558655,386.217651,6719024
25-01-2013,418.878662,419.381561,413.781281,417.027161,384.804474,7044238
28-01-2013,416.63855,417.461456,409.163879,410.329651,378.624481,6700490
29-01-2013,409.163879,412.364044,402.352112,403.609314,372.423401,7719701
30-01-2013,405.735138,413.004089,405.735138,411.175415,379.404846,8820966
31-01-2013,409.918213,410.5354,403.723602,405.346558,374.026428,8366794
01-02-2013,407.495239,411.358276,403.952179,408.706726,377.126923,4076408
04-02-2013,409.643921,411.906891,404.180786,405.369415,374.047516,6848522
05-02-2013,404.135071,405.003662,399.106232,399.906281,369.00647,4854215
06-02-2013,402.512115,403.632172,398.100464,400.317719,369.386108,4938254
07-02-2013,398.466187,403.220734,396.980408,399.060516,368.226105,4271285
08-02-2013,397.711884,399.563385,391.791565,394.786011,364.28186,4792108
11-02-2013,395.448914,400.020569,393.437378,397.003265,366.32782,4164947
12-02-2013,397.094696,402.4664,395.540344,400.226288,369.301758,4864351
13-02-2013,404.135071,405.963715,398.877655,401.849243,370.799347,5266616
14-02-2013,402.306396,403.883606,389.048584,391.357269,361.118042,6142472
15-02-2013,390.831512,391.974426,381.322449,386.671295,356.794128,7195260
18-02-2013,387.677063,390.694366,385.482666,387.448486,357.511322,2655035
19-02-2013,388.134247,390.877228,381.391022,387.859924,357.89093,4838510
20-02-2013,392.225891,401.78064,391.608704,399.929138,369.027618,7436623
21-02-2013,397.277557,400.843475,390.260071,392.797333,362.446838,8107265
22-02-2013,392.477325,398.649048,392.248749,394.351715,363.881165,4862652
25-02-2013,394.99173,395.426056,389.048584,390.580078,360.400879,4939243
26-02-2013,388.454254,388.454254,374.304962,376.476501,347.387054,6737457
27-02-2013,379.44809,384.454041,378.145142,380.042389,350.67746,8854573
28-02-2013,382.739685,383.814026,368.361786,372.06485,343.316254,13833924
01-03-2013,373.04776,374.190674,368.247498,370.48761,341.860962,6953344
04-03-2013,369.80188,374.076385,367.973206,371.493378,342.788971,7474003
05-03-2013,374.464966,381.482452,374.464966,377.779419,348.589294,6579685
06-03-2013,380.316681,383.288269,377.939423,381.848206,352.343719,5389051
07-03-2013,380.019531,384.705475,376.727936,382.419647,352.871002,5264941
08-03-2013,385.391235,390.740082,384.019745,389.18573,359.114288,5065974
11-03-2013,389.551453,393.437378,384.042603,386.076996,356.245758,5284505
12-03-2013,388.819977,390.648651,385.64267,387.60849,357.658966,4276261
13-03-2013,385.025513,391.608704,384.111176,386.305573,356.456696,4700949
14-03-2013,385.848419,394.740295,381.848206,393.185913,362.805359,7395178
15-03-2013,395.334595,397.460419,383.242554,385.688385,355.887207,6396664
18-03-2013,381.733917,385.619812,379.813812,381.413879,351.942932,4011664
19-03-2013,382.465363,383.562561,371.17337,377.162231,348.019836,8985166
20-03-2013,379.173767,379.356628,371.836243,376.110748,347.049622,10089567
21-03-2013,377.162231,380.728149,367.904633,371.493378,342.788971,8330057
22-03-2013,369.527557,375.333588,367.721771,370.579041,341.945282,5938492
25-03-2013,375.150726,376.407928,366.761719,369.961884,341.375854,7029333
26-03-2013,366.876007,368.018921,356.589752,358.121277,330.450134,9732813
28-03-2013,358.87558,359.309906,349.457977,353.343872,326.04184,13256802
01-04-2013,357.046936,361.527161,353.755341,356.018311,328.509644,4163305
02-04-2013,356.681183,364.132996,355.812561,362.944366,334.900574,5555378
03-04-2013,364.727325,365.275909,352.47525,355.012543,327.581635,4660773
04-04-2013,353.161011,355.652557,349.366516,350.898041,323.785004,5957829
05-04-2013,351.560944,357.686951,350.966614,356.635468,329.079132,6494885
08-04-2013,355.72113,363.150085,355.675415,360.887115,333.002258,4439300
09-04-2013,362.12146,363.721558,352.520966,355.195404,327.750336,6540942
10-04-2013,356.635468,358.395569,352.749573,356.31546,328.783875,6095129
11-04-2013,358.418427,358.921295,349.343658,352.520966,325.282532,5714265
12-04-2013,350.646606,356.772614,349.732269,354.463928,327.075348,5674897
15-04-2013,353.412445,365.710236,353.412445,362.80722,334.773987,8092203
16-04-2013,364.361572,370.304749,359.058472,367.996063,339.56192,8887303
17-04-2013,368.407501,370.121887,351.652374,353.709625,326.379364,16052861
18-04-2013,354.989685,358.96701,353.229584,357.321228,329.711884,6896660
22-04-2013,359.332764,363.310089,355.812561,361.047119,333.149902,6395446
23-04-2013,361.847168,368.384644,359.355621,367.424591,339.034576,6178114
25-04-2013,369.20755,377.893707,369.20755,374.7164,345.76297,12960763
26-04-2013,371.676239,377.162231,361.024261,362.258606,334.267792,10426038
29-04-2013,362.578644,365.230194,360.45282,362.372925,334.37326,10484281
30-04-2013,362.830078,364.201569,355.286835,360.338531,332.496033,8774479
02-05-2013,359.972778,368.933258,358.144135,367.058868,338.697113,13618132
03-05-2013,367.104584,373.002045,363.40155,365.96167,337.684692,6458567
06-05-2013,366.738861,377.139374,366.738861,375.60788,346.585571,4679141
07-05-2013,375.562164,382.145355,374.7164,378.602325,349.348663,8264934
08-05-2013,379.493805,380.773865,375.813599,379.288055,349.981354,5929198
09-05-2013,378.716614,380.202393,372.590576,374.007782,345.1091,4091269
10-05-2013,372.45343,375.105011,369.939026,371.653381,347.073364,4540865
13-05-2013,371.836243,377.390839,365.184479,367.104584,342.825439,4543615
14-05-2013,365.984528,369.847595,363.721558,364.887329,340.754791,4414038
15-05-2013,366.64743,375.242157,366.64743,374.41925,349.656311,5627723
16-05-2013,373.04776,385.756958,372.819153,384.316895,358.899323,7598767
17-05-2013,384.316895,386.168427,376.385071,381.962494,356.700653,6242491
20-05-2013,382.831116,390.877228,378.876617,379.973816,354.843475,6618923
21-05-2013,379.950958,384.019745,377.299408,378.808044,353.754791,5297117
22-05-2013,379.493805,381.276733,371.904846,374.304962,349.549561,6289644
23-05-2013,371.059082,373.04776,356.635468,358.624146,334.905823,6399068
24-05-2013,362.71579,363.310089,356.22403,359.538483,335.759705,3987695
27-05-2013,366.990295,380.728149,366.190247,378.670898,353.62674,9478234
28-05-2013,379.44809,387.174194,377.710846,385.574097,360.073395,10867278
29-05-2013,384.248322,388.499969,381.025299,387.631348,361.994568,12876194
30-05-2013,386.305573,386.762726,379.44809,382.556793,357.255646,9112547
31-05-2013,381.322449,382.076782,366.693146,368.61322,344.234253,8579693
03-06-2013,367.424591,368.178925,358.989868,360.201385,336.378693,7082564
04-06-2013,361.43573,365.641663,356.201172,356.681183,333.09137,7376345
05-06-2013,356.818329,367.698914,356.818329,366.64743,342.398438,6374421
06-06-2013,365.733093,367.516022,360.292816,362.075745,338.12912,8556696
07-06-2013,363.081512,366.64743,357.046936,358.235565,334.542969,4710350
10-06-2013,360.704254,363.675842,357.504089,360.864258,336.997742,5680689
11-06-2013,358.18985,361.847168,354.441071,359.149902,335.396759,6621082
12-06-2013,357.984131,364.590179,357.59552,361.527161,337.616882,6387283
13-06-2013,357.961273,362.487213,356.841187,361.069977,337.18988,4863137
14-06-2013,363.99585,374.807831,363.950134,372.430573,347.799133,8787807
17-06-2013,372.819153,378.488037,370.807617,377.413696,352.452698,5544824
18-06-2013,376.567932,382.876831,373.710632,376.430786,351.53479,7829176
19-06-2013,375.790741,380.933868,372.544861,380.22525,355.078278,8665773
20-06-2013,373.916351,373.916351,363.447266,364.818756,340.690735,8711205
21-06-2013,365.687378,370.464752,358.235565,362.464355,338.492035,10243111
24-06-2013,361.161407,363.972992,355.904022,362.372925,338.406708,8155814
25-06-2013,365.595947,374.830688,363.447266,367.470306,343.166901,9616188
26-06-2013,370.053314,372.339142,366.235962,367.378876,343.081604,8330652
27-06-2013,373.276337,382.625397,372.316284,379.44809,354.352478,12875746
28-06-2013,397.506134,399.106232,386.762726,394.351715,368.270508,24066847
01-07-2013,394.077393,405.963715,391.174408,404.912231,378.132568,10248776
02-07-2013,403.723602,407.700958,397.163269,398.580475,372.219574,8889844
03-07-2013,393.391663,394.69458,387.928497,388.97998,363.254059,6408231
04-07-2013,390.008606,398.009033,387.379913,393.917389,367.864899,6616755
05-07-2013,396.066071,404.477936,396.066071,402.4664,375.84845,6378314
08-07-2013,397.734741,399.311951,392.317322,396.340363,370.127655,7126545
09-07-2013,397.323273,403.129303,396.386078,399.929138,373.479065,6461129
10-07-2013,399.677673,402.237823,383.562561,391.334412,365.452728,11118729
11-07-2013,395.448914,399.243378,392.82019,397.757599,371.45108,5684000
12-07-2013,399.677673,409.621063,397.551849,406.855194,379.94696,7185988
15-07-2013,405.049377,411.403992,405.049377,410.009644,382.892792,6456616
16-07-2013,405.506561,413.4841,403.700745,411.72403,384.493866,6487347
17-07-2013,412.821228,419.632996,412.821228,418.284363,390.6203,11566113
18-07-2013,419.678711,420.57019,415.65564,419.335846,391.602203,6151780
19-07-2013,420.158752,424.204651,417.415741,422.284576,394.355957,7149305
22-07-2013,418.30722,418.30722,410.969696,415.587067,388.101349,8479368
23-07-2013,416.958588,422.878876,414.764191,415.815674,388.314911,6215477
24-07-2013,415.107056,419.175842,409.232452,415.724213,388.229431,6894291
25-07-2013,414.169861,417.027161,401.140625,407.220947,380.288635,7915648
26-07-2013,407.88382,413.141235,404.797943,406.946625,380.03241,4782703
29-07-2013,405.529419,410.83255,403.472168,404.912231,378.132568,4575677
30-07-2013,405.529419,407.792389,390.374359,391.951569,366.029022,5696517
31-07-2013,392.545898,402.16925,385.208374,398.671936,372.304932,7897877
01-08-2013,400.089142,403.609314,386.237,388.5914,362.891113,5535669
02-08-2013,393.163055,398.62619,388.5914,391.951569,366.029022,6410959
05-08-2013,393.163055,399.060516,391.220123,393.871674,367.822205,6279565
06-08-2013,392.454468,395.08316,379.516663,384.499756,359.070038,6207755
07-08-2013,386.305573,403.152161,379.905243,398.854797,372.475708,9397410
08-08-2013,396.523254,398.854797,391.860138,395.746063,369.572601,5683607
12-08-2013,397.277557,399.037659,384.225464,386.602722,361.033936,4364433
13-08-2013,385.391235,393.140198,381.733917,389.917175,364.129211,5768501
14-08-2013,391.334412,396.820404,387.425629,395.448914,369.295074,5630129
16-08-2013,395.448914,396.36322,373.573486,377.939423,352.943604,13660952
19-08-2013,376.247925,381.276733,369.184692,374.990692,350.189911,8075069
20-08-2013,370.807617,379.813812,368.041779,377.322266,352.36731,5709446
21-08-2013,380.81958,381.596771,356.681183,358.235565,334.542969,7855678
22-08-2013,357.709808,369.687561,353.938202,368.52179,344.148926,11146881
23-08-2013,371.996277,377.025085,369.618988,374.647827,349.869751,7166095
26-08-2013,376.019318,380.110962,369.573273,376.065033,351.193207,4958017
27-08-2013,372.133423,377.116516,365.733093,367.218872,342.932159,6547441
28-08-2013,363.492981,374.213531,349.22937,371.127655,346.582367,12906573
29-08-2013,373.04776,390.145782,371.447662,386.419861,360.86322,15418916
30-08-2013,385.756958,393.163055,378.670898,390.351501,364.534821,10721880
02-09-2013,390.054321,406.878052,390.054321,405.392273,378.580811,10526222
03-09-2013,406.055145,407.655243,378.670898,379.905243,354.77948,8663439
04-09-2013,381.162445,395.243164,380.81958,388.29425,362.613586,6661798
05-09-2013,394.534576,397.620453,389.094299,394.328827,368.249115,7127072
06-09-2013,397.734741,399.334808,384.705475,396.820404,370.575836,7524156
10-09-2013,399.060516,408.501007,396.020355,407.038055,380.117737,9246883
11-09-2013,406.420898,408.203827,399.631958,405.849426,379.007782,7430428
12-09-2013,405.963715,411.906891,398.260468,400.20343,373.735199,8989637
13-09-2013,396.820404,403.997925,396.386078,399.106232,372.710541,4912979
16-09-2013,405.02652,405.826569,390.420074,393.963104,367.907532,6025211
17-09-2013,391.494415,394.99173,389.780029,392.317322,366.370575,5465049
18-09-2013,393.391663,400.020569,391.700134,398.62619,372.262268,6852122
19-09-2013,405.986572,409.598206,402.557831,407.152344,380.224579,9467754
20-09-2013,405.049377,411.906891,397.963318,403.175018,376.510254,9181246
23-09-2013,398.671936,402.76355,395.448914,399.723419,373.286926,4437502
24-09-2013,398.649048,404.386505,396.888977,399.837708,373.393646,6176471
25-09-2013,398.83194,399.974854,385.025513,388.157104,362.485535,8736261
26-09-2013,387.059906,388.659973,381.848206,383.219696,357.874634,9937491
27-09-2013,384.934082,390.648651,382.648254,383.97403,358.579193,6003237
30-09-2013,380.385254,386.076996,374.464966,375.973602,351.10788,7961406
01-10-2013,377.756561,379.402374,373.824921,375.539307,350.702271,4554333
03-10-2013,376.430786,388.088531,376.430786,387.197052,361.58902,4554160
04-10-2013,384.271179,393.025909,383.105408,390.602936,364.769653,4954924
07-10-2013,387.494202,389.688599,382.191071,385.871277,360.350922,5632861
08-10-2013,388.454254,390.740082,383.654022,386.282715,360.735168,6059656
09-10-2013,383.996887,396.6604,382.876831,393.574524,367.544678,5977309
10-10-2013,392.705902,394.443146,387.699921,393.163055,367.1604,4685620
11-10-2013,395.448914,396.820404,390.55722,394.69458,368.590637,4886551
14-10-2013,395.448914,400.020569,394.626007,397.871887,371.5578,6078491
15-10-2013,410.215363,410.83255,394.99173,396.728973,370.490479,11520860
17-10-2013,397.734741,405.963715,395.288879,402.4664,375.84845,8806756
18-10-2013,403.037872,415.107056,403.037872,414.032715,386.649872,11088685
21-10-2013,414.032715,418.535797,409.689636,417.484314,389.873138,7571799
22-10-2013,414.832764,416.455688,410.306793,413.369812,386.030792,5123086
23-10-2013,413.826996,415.65564,405.803711,409.963928,382.850128,4472546
24-10-2013,407.815247,416.478546,402.923584,404.363647,377.62027,5858550
25-10-2013,404.180786,408.158112,402.009247,405.506561,378.687622,4972872
28-10-2013,405.963715,413.666992,405.895142,407.220947,380.288635,7687182
29-10-2013,406.466614,413.255524,404.089355,409.986786,382.871521,7225317
30-10-2013,409.84964,412.775513,409.026733,410.603973,383.447876,4807390
31-10-2013,411.449707,419.678711,409.621063,418.170074,390.51358,9889865
01-11-2013,416.067108,423.587494,412.981232,415.221344,387.759827,5945457
05-11-2013,412.981232,421.370239,412.981232,415.884247,388.378906,5477793
06-11-2013,416.021393,420.547333,409.141022,410.809692,383.639954,4809903
07-11-2013,410.992554,414.101288,403.266449,405.003662,378.217926,4896300
08-11-2013,405.049377,405.963715,398.260468,400.454865,373.969971,4377892
11-11-2013,399.563385,403.266449,393.254486,394.946014,368.82547,4450614
12-11-2013,395.448914,398.466187,388.682831,389.780029,364.00116,6084900
13-11-2013,388.545685,393.803101,384.979797,386.031281,360.500336,4195768
14-11-2013,389.162872,394.99173,388.774261,389.345734,363.595612,4015689
18-11-2013,392.294464,401.277771,391.402985,399.906281,373.457672,6036583
19-11-2013,400.020569,404.546509,400.020569,401.552063,374.994598,4217442
20-11-2013,399.951996,403.677887,391.791565,394.305969,368.227783,6545330
21-11-2013,393.11734,393.163055,385.596954,387.494202,361.866516,5732849
22-11-2013,389.048584,391.540131,383.608276,385.7341,360.222748,3741064
25-11-2013,387.379913,391.722992,385.871277,389.368591,363.616913,5039202
26-11-2013,388.819977,391.700134,382.899689,384.591187,359.155457,6982994
27-11-2013,386.076996,388.362823,381.848206,383.08255,357.746582,5710910
28-11-2013,385.436951,391.517273,385.436951,387.654205,362.01593,6273350
29-11-2013,389.025726,391.562988,387.951385,390.054321,364.257324,4942080
02-12-2013,389.962891,394.511719,389.642883,391.014374,365.153839,3610875
03-12-2013,390.877228,395.67749,388.88855,394.031677,367.971649,4592312
04-12-2013,393.574524,396.591827,390.054321,391.357269,365.474091,4380538
05-12-2013,398.649048,400.934906,396.843262,398.191895,371.856659,6267202
06-12-2013,397.803314,399.860565,393.71167,396.226074,370.020935,3650533
09-12-2013,403.266449,405.963715,400.569153,401.826355,375.250763,6352420
10-12-2013,401.620636,406.283752,401.620636,404.43222,377.684296,4359281
11-12-2013,403.44931,404.569366,398.877655,403.495026,376.809113,2488785
12-12-2013,401.392059,402.306396,396.820404,397.826172,371.515137,2845016
13-12-2013,396.36322,396.866119,392.088715,395.311737,369.167023,4463055
16-12-2013,393.163055,394.191681,385.482666,386.32843,360.777832,5023059
17-12-2013,387.997101,389.917175,382.533936,383.654022,358.280304,5044710
18-12-2013,383.654022,394.923157,383.654022,393.140198,367.139099,6004927
19-12-2013,395.174591,395.174591,385.711243,390.442932,364.620209,6725269
20-12-2013,398.649048,410.5354,394.123108,409.232452,382.167023,10254310
23-12-2013,410.992554,415.564209,406.878052,409.735352,382.636688,8095987
24-12-2013,409.84964,413.735565,409.209595,410.558258,383.405182,3653387
26-12-2013,408.935303,411.449707,403.266449,405.757996,378.922333,7309934
27-12-2013,406.238037,408.661011,400.889191,401.78064,375.208099,3872281
30-12-2013,402.76355,406.809479,400.409149,405.552277,378.730225,5157763
31-12-2013,405.963715,410.649689,405.552277,409.25531,382.188416,2853005
01-01-2014,410.283936,410.649689,405.780853,406.329468,379.456055,2924699
02-01-2014,405.826569,409.621063,397.780457,400.020569,373.564423,3011816
03-01-2014,398.466187,399.266235,390.877228,395.106018,368.974884,6416948
06-01-2014,394.123108,394.648865,388.5914,390.85437,365.004486,6657928
07-01-2014,390.694366,393.140198,384.042603,384.979797,359.518372,8655735
08-01-2014,386.031281,391.951569,386.031281,388.157104,362.485535,6363215
09-01-2014,388.797119,390.328644,386.32843,388.911407,363.189941,4154592
10-01-2014,387.837067,400.614868,387.677063,392.317322,366.370575,7419990
13-01-2014,396.934692,403.677887,396.820404,402.489258,375.869812,6029293
14-01-2014,401.620636,404.386505,398.854797,402.992157,376.339478,6037773
15-01-2014,404.455078,409.163879,402.76355,404.797943,378.025848,6330212
16-01-2014,406.283752,408.386719,403.243591,405.117981,378.324677,9019180
17-01-2014,406.489471,410.032501,402.420685,404.477936,377.72702,7731605
20-01-2014,405.460846,406.420898,395.951782,397.620453,371.322998,8288028
21-01-2014,398.946228,399.380524,394.077393,394.557434,368.462585,4903182
22-01-2014,394.763153,400.180573,392.317322,398.854797,372.475708,4258863
23-01-2014,393.437378,398.329041,393.437378,395.814636,369.636627,6883667
24-01-2014,394.077393,399.860565,393.665955,396.6604,370.426453,5939509
27-01-2014,391.334412,393.528809,384.179749,385.459808,359.966614,6172919
28-01-2014,387.21991,391.334412,385.254089,386.237,360.692413,5786897
29-01-2014,388.499969,389.734314,381.733917,382.465363,357.170227,6187082
30-01-2014,380.088104,381.20816,375.882172,377.162231,352.217865,7051021
31-01-2014,378.076569,381.025299,377.687988,379.973816,354.843475,5519176
03-02-2014,377.710846,379.356628,374.624969,375.287872,350.467468,4113881
04-02-2014,372.362,377.916565,371.744812,375.585022,350.744904,6181126
05-02-2014,374.922119,375.562164,368.887543,373.619202,348.909119,5649225
06-02-2014,374.876404,376.750793,369.458984,372.979187,348.311493,5413252
07-02-2014,375.836456,376.613647,370.579041,372.339142,347.713715,4229526
10-02-2014,372.704865,377.436554,370.830505,375.767883,350.91568,5172602
11-02-2014,376.247925,377.162231,366.990295,368.133209,343.78595,6304584
12-02-2014,369.390411,375.745026,369.116119,373.916351,349.186615,4914445
13-02-2014,374.373535,374.373535,368.041779,369.116119,344.703888,4328651
14-02-2014,371.17337,376.705078,369.390411,375.813599,350.958405,4609372
17-02-2014,373.802063,375.790741,368.956116,371.356232,346.795837,4529252
18-02-2014,368.978973,373.893494,368.978973,371.744812,347.158691,2870637
19-02-2014,371.676239,374.876404,370.304749,371.333374,346.774506,3065070
20-02-2014,370.899078,371.996277,367.150299,368.22464,343.871368,4020748
21-02-2014,368.978973,373.04776,368.293213,370.990509,346.454285,3128137
24-02-2014,369.413269,372.567719,368.156067,371.379089,346.8172,3400313
25-02-2014,372.270569,373.04776,369.184692,370.556183,346.048767,3519668
26-02-2014,370.761902,373.43634,369.5047,370.624756,346.112793,6804024
28-02-2014,370.624756,372.75058,362.578644,365.710236,341.523254,9474936
03-03-2014,365.778809,368.841827,364.430176,367.287445,342.996185,5817739
04-03-2014,367.104584,372.430573,366.921722,371.653381,347.073364,4498526
05-03-2014,372.84201,373.962067,368.087494,368.933258,344.533112,5913827
06-03-2014,370.007599,376.887939,369.984741,375.99646,351.129181,5086295
07-03-2014,377.162231,399.563385,377.162231,397.460419,371.173553,16798593
10-03-2014,395.494629,413.118378,394.717438,404.797943,378.025848,16434737
11-03-2014,404.592224,405.872284,398.694794,399.906281,373.457672,6390091
12-03-2014,399.563385,403.632172,396.6604,398.351898,372.006104,4715694
13-03-2014,400.020569,409.049591,399.883423,402.100677,375.506927,8610913
14-03-2014,399.563385,406.855194,397.300415,405.117981,378.324677,8270273
18-03-2014,406.649475,415.472778,406.649475,409.826782,382.722076,9517423
19-03-2014,411.449707,415.975677,409.278168,412.821228,385.518463,8188198
20-03-2014,412.181183,414.878479,410.603973,414.192719,386.799255,14855972
21-03-2014,414.649872,417.552887,403.289307,404.957947,378.175201,11025485
22-03-2014,null,null,null,null,null,null
24-03-2014,407.449524,415.449921,407.380951,413.918427,386.543121,14407733
25-03-2014,401.849243,403.44931,398.877655,401.986389,375.400177,15649786
26-03-2014,402.877838,412.79837,402.832123,407.426666,380.480713,6905505
27-03-2014,409.095306,413.68985,407.838104,411.792603,384.557892,27703967
28-03-2014,411.449707,420.57019,411.449707,418.832947,391.132538,9333823
31-03-2014,418.878662,429.644928,417.484314,425.507599,397.365814,9375948
01-04-2014,427.907715,432.022217,424.844696,430.925018,402.424957,7820304
02-04-2014,432.022217,439.794037,428.867767,438.056793,409.085022,13390090
03-04-2014,437.416779,440.228333,429.91925,435.519531,406.715546,13275447
04-04-2014,435.222382,435.793823,430.444977,431.679321,403.129333,6256938
07-04-2014,431.565033,436.571014,427.153381,431.633606,403.086639,6452624
09-04-2014,434.308044,441.942719,433.005127,439.86261,410.771393,6719473
10-04-2014,441.028381,445.234314,439.885468,443.017059,413.717285,5324750
11-04-2014,439.931183,443.931396,434.582336,436.0224,407.18512,5845810
15-04-2014,434.308044,436.136719,428.182007,433.896576,405.199982,4632263
16-04-2014,432.707947,438.422546,428.867767,430.330688,401.869904,6190639
17-04-2014,432.022217,439.702606,431.473602,438.468262,409.469299,3922900
21-04-2014,443.428497,443.428497,437.096741,438.696838,409.682709,5908601
22-04-2014,438.8797,452.023224,437.096741,442.422729,413.162231,9665912
23-04-2014,442.994202,448.937378,440.822662,442.148438,412.906097,7644247
24-04-2014,442.148438,442.148438,442.148438,442.148438,412.906097,0
25-04-2014,442.537048,442.994202,432.47937,433.507996,404.837067,6626078
28-04-2014,434.216614,437.051025,430.353546,432.022217,403.449615,8305289
29-04-2014,432.502228,435.108093,428.822052,429.873535,401.442993,4198248
30-04-2014,431.519318,438.8797,424.753265,427.816284,399.521759,7195590
02-05-2014,429.736389,433.119415,423.33606,424.296082,396.234436,4535276
05-05-2014,422.878876,438.193939,422.878876,432.86795,404.23938,7599623
06-05-2014,433.347992,442.079865,433.187988,440.411224,411.283752,6196105
07-05-2014,438.925415,444.0914,437.531067,439.26828,410.21637,5285784
08-05-2014,440.296906,443.49707,434.650909,439.016846,409.981567,5974590
09-05-2014,436.959595,456.709198,436.959595,456.069153,425.906097,9226057
12-05-2014,454.834808,479.567505,454.469086,470.287018,439.183655,15423882
13-05-2014,475.453003,488.619415,472.938599,486.150696,453.998077,13431635
14-05-2014,486.425018,488.253662,475.955902,477.967438,446.356079,9687847
15-05-2014,477.967438,484.596344,475.110138,481.579041,449.728821,10432359
16-05-2014,498.357056,523.569763,485.556396,493.39679,465.311462,26316789
19-05-2014,498.768494,514.197876,496.894104,512.049194,482.9021,11898979
20-05-2014,515.637939,516.140808,491.773865,493.671082,465.570129,11254544
21-05-2014,493.671082,504.231628,490.882385,493.008209,464.944977,10995793
22-05-2014,496.482666,509.009033,495.888336,503.248718,474.60257,9372590
23-05-2014,508.163269,517.512329,503.797333,515.43219,486.09259,8283409
26-05-2014,517.740906,521.169617,491.453827,503.660187,474.990631,8036792
27-05-2014,504.254486,506.540314,491.499542,497.374146,469.062408,5636689
28-05-2014,498.128448,505.900299,495.911194,497.808441,469.471954,5675907
29-05-2014,499.454254,499.865692,488.413666,490.790955,462.853943,13829587
30-05-2014,496.025513,498.174164,484.596344,486.745026,459.0383,8646942
02-06-2014,491.339539,497.511292,487.019318,494.745422,466.583313,4403149
03-06-2014,495.248322,503.797333,492.528168,500.780029,472.274445,5437176
04-06-2014,499.522827,503.705902,492.025299,492.596741,464.556946,4413203
05-06-2014,493.053925,500.551453,486.539307,498.265625,469.903137,9987217
06-06-2014,506.266022,517.969482,504.757385,513.123535,483.915314,14659670
09-06-2014,516.597961,517.832336,508.414703,513.237793,484.02301,6748902
10-06-2014,516.803711,516.803711,503.088715,511.249146,482.147614,7880299
11-06-2014,512.026306,512.026306,499.454254,503.843048,475.163086,7582204
12-06-2014,502.220093,509.054749,495.614044,500.208557,471.735504,5883674
13-06-2014,503.020142,506.08316,490.402344,494.608276,466.453949,7323452
16-06-2014,495.568329,495.568329,483.293427,487.087891,459.361633,7185688
17-06-2014,483.727722,499.819977,483.727722,498.334198,469.967834,7912480
18-06-2014,497.397003,503.637329,484.893494,487.68222,459.92218,9606352
19-06-2014,490.996674,491.430969,471.612823,476.413055,449.294434,11563143
20-06-2014,478.150299,479.750366,472.82431,473.852936,446.880066,6427542
23-06-2014,474.081512,477.693115,468.138336,474.515808,447.505188,7384150
24-06-2014,477.738831,485.876404,477.738831,484.527771,456.947296,5945074
25-06-2014,483.522003,484.299194,479.178925,480.481842,453.131683,5282398
26-06-2014,468.59552,469.464142,460.22937,462.606628,436.273926,12240338
27-06-2014,461.738007,467.90976,460.457947,462.698059,436.360199,4612749
30-06-2014,462.903809,466.309692,457.166351,464.206726,437.782959,10328275
01-07-2014,465.029633,466.561127,460.343658,460.8237,434.592529,4826636
02-07-2014,464.938171,469.669861,462.652344,465.509644,439.011688,6146744
03-07-2014,466.309692,468.59552,458.766449,460.137939,433.945801,5787696
04-07-2014,459.452179,473.990082,458.675018,471.772827,444.918396,6478558
07-07-2014,472.252838,474.081512,466.766846,469.601288,442.870483,7009546
08-07-2014,469.052673,472.938599,452.594696,454.903381,429.009216,8742384
09-07-2014,458.080688,461.692291,453.73761,457.600677,431.552917,7451578
10-07-2014,457.28064,466.995422,448.503052,455.886292,429.936127,9300050
11-07-2014,454.971954,458.080688,440.54837,441.851288,416.700043,8891920
14-07-2014,442.81134,445.691467,438.193939,439.679749,414.65213,6882385
15-07-2014,440.434082,448.023041,440.274048,444.457123,419.157562,7672561
16-07-2014,445.280029,453.966187,445.280029,452.45755,426.702515,6978835
17-07-2014,451.680359,456.343445,448.160187,449.165955,423.598328,4713443
18-07-2014,448.023041,449.645966,443.131348,446.537231,421.119293,4666349
21-07-2014,457.166351,460.8237,454.903381,456.09201,430.130188,8493634
22-07-2014,458.995026,472.664307,457.66925,471.315643,444.487213,14244969
23-07-2014,473.190033,475.361572,466.789703,472.367126,445.478851,6860699
24-07-2014,470.881348,476.915955,468.138336,475.933044,448.841766,4836950
25-07-2014,476.321625,476.96167,460.389374,467.155457,440.563843,6766294
28-07-2014,466.766846,467.932617,457.897827,459.726501,433.55777,4686455
30-07-2014,458.995026,462.19519,453.966187,459.977936,433.794861,9308353
31-07-2014,460.800842,466.263977,458.080688,460.115082,433.924225,8861408
01-08-2014,454.880524,456.709198,445.737213,446.331512,420.925262,7913099
04-08-2014,448.480194,452.45755,446.217224,450.308868,424.676208,7336077
05-08-2014,450.354584,451.611786,443.908539,449.783112,424.180389,6116974
06-08-2014,450.263153,456.526337,447.794434,451.748932,426.034332,8179186
07-08-2014,452.137512,455.657715,449.554535,452.274689,426.530121,5422072
